movimentacao_id,cliente_id,tipo_movimentacao,valor,data_movimentacao
1391,1391,transferência,2010.57,2025-04-07
1392,1392,depósito,552.09,2025-01-17
1393,1393,depósito,209.55,2025-01-05
1394,1394,transferência,2041.55,2025-04-30
1395,1395,transferência,2714.10,2025-01-02
1396,1396,transferência,1014.70,2025-01-26
1397,1397,transferência,3549.34,2025-02-06
1398,1398,saque,1683.68,2025-02-16
1399,1399,transferência,3327.55,2025-01-13
1400,1400,transferência,4660.27,2025-01-07
1401,1401,saque,4697.95,2025-03-24
1402,1402,depósito,943.24,2025-04-09
1403,1403,transferência,3044.68,2025-04-27
1404,1404,depósito,3858.59,2025-04-25
1405,1405,depósito,4665.59,2025-01-11
1406,1406,saque,90.19,2025-02-13
1407,1407,depósito,1367.88,2025-04-13
1408,1408,transferência,933.48,2025-03-07
1409,1409,transferência,1298.22,2025-01-01
1410,1410,transferência,1582.04,2025-04-25
1411,1411,transferência,3898.85,2025-04-13
1412,1412,depósito,2080.06,2025-03-07
1413,1413,saque,1540.51,2025-02-12
1414,1414,depósito,2464.31,2025-02-13
1415,1415,transferência,957.01,2025-03-20
1416,1416,saque,1628.36,2025-04-08
1417,1417,depósito,1281.41,2025-02-24
1418,1418,depósito,4699.58,2025-04-29
1419,1419,saque,4355.33,2025-02-10
1420,1420,depósito,1258.81,2025-04-19
1421,1421,saque,1954.50,2025-03-25
1422,1422,saque,4115.40,2025-04-27
1423,1423,saque,4220.01,2025-01-04
1424,1424,saque,4705.07,2025-02-22
1425,1425,depósito,4169.96,2025-01-10
1426,1426,transferência,2972.11,2025-03-14
1427,1427,transferência,2836.50,2025-04-12
1428,1428,saque,4548.82,2025-02-18
1429,1429,transferência,1215.95,2025-01-30
1430,1430,depósito,929.14,2025-02-15
1431,1431,saque,1503.05,2025-03-20
1432,1432,saque,175.07,2025-04-12
1433,1433,saque,4900.97,2025-02-27
1434,1434,transferência,2755.76,2025-01-28
1435,1435,saque,1923.99,2025-04-10
1436,1436,transferência,1507.58,2025-04-27
1437,1437,transferência,3320.86,2025-04-25
1438,1438,saque,3535.74,2025-03-01
1439,1439,transferência,831.15,2025-03-28
1440,1440,depósito,4461.01,2025-03-04
1441,1441,transferência,3409.17,2025-03-22
1442,1442,saque,1271.11,2025-02-10
1443,1443,transferência,216.08,2025-02-10
1444,1444,saque,2255.87,2025-03-04
1445,1445,transferência,559.24,2025-03-05
1446,1446,saque,3182.47,2025-04-26
1447,1447,depósito,1922.79,2025-01-29
1448,1448,transferência,1024.94,2025-03-17
1449,1449,depósito,1592.65,2025-02-24
1450,1450,depósito,4378.89,2025-02-07
1451,1451,depósito,2952.27,2025-03-20
1452,1452,saque,4068.96,2025-01-18
1453,1453,depósito,3776.10,2025-03-24
1454,1454,transferência,265.83,2025-01-17
1455,1455,depósito,237.09,2025-05-04
1456,1456,transferência,2801.53,2025-02-17
1457,1457,transferência,3125.52,2025-03-28
1458,1458,saque,4976.21,2025-01-09
1459,1459,depósito,4982.80,2025-03-25
1460,1460,saque,630.85,2025-04-07
1461,1461,transferência,1409.54,2025-02-27
1462,1462,saque,4500.53,2025-01-04
1463,1463,depósito,1061.85,2025-01-28
1464,1464,saque,3916.55,2025-02-20
1465,1465,saque,2041.18,2025-02-15
1466,1466,transferência,1039.95,2025-04-26
1467,1467,transferência,382.86,2025-01-21
1468,1468,saque,560.95,2025-04-02
1469,1469,depósito,2021.64,2025-01-11
1470,1470,saque,1776.19,2025-02-04
1471,1471,depósito,786.41,2025-03-01
1472,1472,saque,1070.17,2025-03-14
1473,1473,saque,1268.17,2025-04-03
1474,1474,depósito,1620.07,2025-04-21
1475,1475,saque,2473.65,2025-02-28
1476,1476,transferência,4841.93,2025-02-07
1477,1477,saque,962.01,2025-02-10
1478,1478,depósito,2807.65,2025-01-11
1479,1479,transferência,666.52,2025-01-10
1480,1480,depósito,1068.68,2025-03-22
1481,1481,saque,3670.98,2025-04-19
1482,1482,saque,512.68,2025-03-22
1483,1483,depósito,405.28,2025-04-06
1484,1484,saque,3173.88,2025-03-12
1485,1485,depósito,1577.09,2025-03-17
1486,1486,depósito,4075.70,2025-04-16
1487,1487,transferência,2381.15,2025-05-02
1488,1488,depósito,4558.30,2025-03-11
1489,1489,depósito,1621.23,2025-02-25
1490,1490,saque,3092.91,2025-03-25
1491,1491,depósito,4402.20,2025-05-01
1492,1492,depósito,3137.88,2025-02-24
1493,1493,depósito,3295.61,2025-04-01
1494,1494,saque,344.58,2025-02-26
1495,1495,transferência,504.86,2025-03-23
1496,1496,depósito,3210.30,2025-05-04
1497,1497,depósito,432.93,2025-02-14
1498,1498,transferência,2810.21,2025-01-08
1499,1499,depósito,81.07,2025-01-07
1500,1500,saque,533.27,2025-01-05
1501,1501,transferência,3530.02,2025-03-24
1502,1502,saque,3614.72,2025-02-17
1503,1503,depósito,708.36,2025-04-01
1504,1504,depósito,865.88,2025-04-23
1505,1505,transferência,2936.42,2025-05-07
1506,1506,saque,4608.97,2025-04-24
1507,1507,transferência,3503.96,2025-02-03
1508,1508,depósito,2872.53,2025-02-26
1509,1509,depósito,4144.53,2025-02-02
1510,1510,saque,2269.29,2025-02-11
1511,1511,saque,3691.46,2025-01-09
1512,1512,transferência,1697.60,2025-01-23
1513,1513,depósito,4379.40,2025-04-08
1514,1514,depósito,1090.84,2025-01-06
1515,1515,depósito,4526.43,2025-03-06
1516,1516,transferência,4144.39,2025-04-30
1517,1517,saque,419.57,2025-01-19
1518,1518,depósito,3222.66,2025-01-14
1519,1519,saque,3987.09,2025-02-23
1520,1520,transferência,1761.36,2025-01-12
1521,1521,depósito,1301.71,2025-02-08
1522,1522,depósito,1549.27,2025-03-15
1523,1523,transferência,4663.00,2025-02-03
1524,1524,depósito,981.05,2025-04-11
1525,1525,saque,3388.73,2025-02-05
1526,1526,transferência,1777.39,2025-04-20
1527,1527,depósito,2613.02,2025-04-14
1528,1528,saque,4921.24,2025-03-18
1529,1529,saque,4167.24,2025-04-28
1530,1530,saque,2241.95,2025-01-27
1531,1531,saque,3058.85,2025-04-02
1532,1532,saque,4987.16,2025-03-01
1533,1533,depósito,3006.86,2025-02-13
1534,1534,depósito,3544.57,2025-03-24
1535,1535,saque,4530.74,2025-01-12
1536,1536,transferência,1500.30,2025-04-15
1537,1537,transferência,3163.28,2025-04-14
1538,1538,transferência,709.23,2025-03-16
1539,1539,depósito,4742.83,2025-02-06
1540,1540,saque,2903.05,2025-04-01
1541,1541,transferência,4383.44,2025-02-07
1542,1542,transferência,1877.84,2025-03-05
1543,1543,transferência,3948.11,2025-03-30
1544,1544,saque,1123.28,2025-01-06
1545,1545,transferência,933.70,2025-01-25
1546,1546,transferência,4099.00,2025-03-12
1547,1547,saque,2418.64,2025-03-24
1548,1548,transferência,1889.27,2025-03-13
1549,1549,depósito,4335.47,2025-04-10
1550,1550,transferência,282.51,2025-04-03
1551,1551,saque,2087.48,2025-01-22
1552,1552,depósito,3130.72,2025-01-29
1553,1553,transferência,1382.02,2025-04-04
1554,1554,transferência,1022.66,2025-01-26
1555,1555,transferência,1131.32,2025-02-12
1556,1556,transferência,2070.31,2025-05-07
1557,1557,transferência,2894.28,2025-01-02
1558,1558,saque,3551.65,2025-03-31
1559,1559,depósito,2207.51,2025-02-12
1560,1560,saque,4769.66,2025-03-10
1561,1561,saque,914.59,2025-02-22
1562,1562,depósito,3254.49,2025-01-31
1563,1563,depósito,1745.22,2025-01-21
1564,1564,transferência,4987.91,2025-01-20
1565,1565,transferência,3969.94,2025-02-04
1566,1566,depósito,3421.48,2025-02-14
1567,1567,saque,4993.98,2025-01-15
1568,1568,saque,4848.33,2025-01-08
1569,1569,transferência,4642.08,2025-04-02
1570,1570,transferência,1186.66,2025-01-14
1571,1571,transferência,3698.90,2025-01-01
1572,1572,saque,2670.54,2025-04-30
1573,1573,saque,4610.51,2025-02-08
1574,1574,saque,3751.80,2025-03-31
1575,1575,saque,4862.63,2025-02-28
1576,1576,saque,4263.37,2025-05-03
1577,1577,saque,4990.92,2025-01-30
1578,1578,saque,1640.26,2025-01-29
1579,1579,transferência,1697.76,2025-03-24
1580,1580,saque,401.64,2025-03-12
1581,1581,saque,2420.31,2025-03-24
1582,1582,transferência,2029.48,2025-02-15
1583,1583,saque,3276.86,2025-05-02
1584,1584,saque,1541.20,2025-03-21
1585,1585,transferência,4909.48,2025-01-07
1586,1586,saque,3030.53,2025-03-26
1587,1587,depósito,2108.08,2025-02-20
1588,1588,depósito,1328.14,2025-02-16
1589,1589,saque,3835.21,2025-02-17
1590,1590,saque,3072.61,2025-04-23
1591,1591,depósito,3741.76,2025-04-21
1592,1592,saque,2926.83,2025-02-18
1593,1593,saque,4488.79,2025-01-16
1594,1594,depósito,1859.77,2025-04-01
1595,1595,depósito,4284.13,2025-04-07
1596,1596,transferência,4703.59,2025-01-19
1597,1597,saque,900.80,2025-01-08
1598,1598,depósito,978.63,2025-05-02
1599,1599,depósito,2072.94,2025-03-31
1600,1600,depósito,3574.43,2025-01-03
1601,1601,transferência,3114.51,2025-01-07
1602,1602,transferência,4170.82,2025-03-08
1603,1603,transferência,1571.75,2025-02-19
1604,1604,depósito,4891.64,2025-01-07
1605,1605,depósito,2897.72,2025-02-17
1606,1606,saque,3575.26,2025-05-01
1607,1607,saque,1598.36,2025-02-05
1608,1608,saque,3541.94,2025-04-23
1609,1609,saque,565.46,2025-04-05
1610,1610,transferência,4747.47,2025-03-12
1611,1611,depósito,2919.67,2025-02-23
1612,1612,saque,439.96,2025-03-29
1613,1613,saque,4450.71,2025-03-07
1614,1614,saque,4318.51,2025-02-28
1615,1615,saque,1131.86,2025-02-06
1616,1616,saque,2096.20,2025-03-27
1617,1617,saque,811.62,2025-04-28
1618,1618,transferência,3958.64,2025-01-28
1619,1619,depósito,4819.81,2025-03-07
1620,1620,transferência,1192.03,2025-02-10
1621,1621,depósito,4514.60,2025-05-06
1622,1622,transferência,3334.55,2025-04-05
1623,1623,depósito,4092.26,2025-04-21
1624,1624,depósito,885.74,2025-03-13
1625,1625,transferência,870.21,2025-03-19
1626,1626,transferência,1387.75,2025-02-08
1627,1627,saque,1564.70,2025-01-27
1628,1628,saque,2987.09,2025-01-02
1629,1629,saque,714.29,2025-03-18
1630,1630,saque,4366.95,2025-03-20
1631,1631,depósito,1981.50,2025-02-04
1632,1632,depósito,2339.73,2025-03-17
1633,1633,transferência,2767.39,2025-01-27
1634,1634,transferência,4828.79,2025-04-26
1635,1635,saque,397.11,2025-03-16
1636,1636,saque,4650.34,2025-02-10
1637,1637,depósito,3621.78,2025-04-16
1638,1638,depósito,2995.94,2025-02-09
1639,1639,saque,1070.23,2025-03-08
1640,1640,transferência,4143.75,2025-01-15
1641,1641,transferência,4993.58,2025-03-10
1642,1642,saque,1246.34,2025-04-23
1643,1643,depósito,56.77,2025-04-29
1644,1644,depósito,4142.10,2025-01-31
1645,1645,saque,2780.29,2025-01-05
1646,1646,transferência,1453.33,2025-01-28
1647,1647,transferência,3185.17,2025-04-23
1648,1648,transferência,1623.14,2025-02-01
1649,1649,depósito,1251.07,2025-02-12
1650,1650,transferência,1869.02,2025-01-28
1651,1651,saque,2692.92,2025-03-21
1652,1652,depósito,4358.12,2025-02-16
1653,1653,transferência,1628.14,2025-03-13
1654,1654,depósito,973.22,2025-04-02
1655,1655,depósito,2745.60,2025-01-27
1656,1656,depósito,951.75,2025-04-28
1657,1657,saque,4128.63,2025-02-25
1658,1658,saque,1601.81,2025-04-18
1659,1659,saque,1609.59,2025-01-02
1660,1660,saque,1688.46,2025-02-05
1661,1661,saque,4968.86,2025-03-11
1662,1662,saque,3310.77,2025-04-16
1663,1663,saque,1216.61,2025-04-12
1664,1664,depósito,704.17,2025-01-14
1665,1665,transferência,4679.11,2025-02-01
1666,1666,saque,3910.24,2025-03-31
1667,1667,saque,1350.94,2025-04-20
1668,1668,transferência,2289.33,2025-04-07
1669,1669,depósito,4549.90,2025-03-23
1670,1670,depósito,2852.99,2025-03-30
1671,1671,saque,3085.36,2025-01-13
1672,1672,transferência,4479.31,2025-03-02
1673,1673,transferência,4936.79,2025-05-04
1674,1674,transferência,4283.40,2025-01-11
1675,1675,depósito,3505.34,2025-03-12
1676,1676,depósito,225.84,2025-04-14
1677,1677,depósito,943.39,2025-03-01
1678,1678,saque,3858.71,2025-05-04
1679,1679,saque,3762.04,2025-02-07
1680,1680,depósito,781.94,2025-02-14
1681,1681,depósito,1470.32,2025-04-25
1682,1682,depósito,1892.19,2025-02-06
1683,1683,depósito,2341.37,2025-02-22
1684,1684,transferência,2004.50,2025-03-14
1685,1685,depósito,2084.26,2025-01-29
1686,1686,transferência,3661.03,2025-02-21
1687,1687,transferência,356.68,2025-03-31
1688,1688,transferência,3120.46,2025-04-04
1689,1689,transferência,2772.50,2025-04-12
1690,1690,depósito,2578.38,2025-02-10
1691,1691,transferência,1306.02,2025-01-20
1692,1692,depósito,904.54,2025-01-26
1693,1693,depósito,899.92,2025-01-07
1694,1694,saque,3114.21,2025-04-01
1695,1695,depósito,1086.94,2025-02-21
1696,1696,transferência,3218.21,2025-02-17
1697,1697,transferência,4007.79,2025-03-04
1698,1698,saque,974.30,2025-01-18
1699,1699,depósito,1309.39,2025-03-27
1700,1700,saque,3134.17,2025-01-30
1701,1701,depósito,754.22,2025-04-14
1702,1702,depósito,2661.56,2025-05-06
1703,1703,saque,114.61,2025-02-06
1704,1704,saque,2015.76,2025-01-19
1705,1705,transferência,1500.49,2025-03-15
1706,1706,depósito,1717.07,2025-01-20
1707,1707,saque,4117.26,2025-01-03
1708,1708,saque,2235.79,2025-04-15
1709,1709,depósito,4348.06,2025-01-29
1710,1710,transferência,2216.36,2025-02-08
1711,1711,saque,971.83,2025-03-21
1712,1712,depósito,2218.92,2025-01-13
1713,1713,depósito,160.17,2025-03-18
1714,1714,saque,164.47,2025-02-19
1715,1715,depósito,4197.23,2025-02-09
1716,1716,depósito,260.75,2025-04-25
1717,1717,depósito,4184.36,2025-01-09
1718,1718,transferência,952.53,2025-01-05
1719,1719,depósito,925.20,2025-03-27
1720,1720,saque,603.97,2025-03-18
1721,1721,depósito,838.79,2025-01-18
1722,1722,depósito,4498.77,2025-02-28
1723,1723,transferência,3078.46,2025-04-22
1724,1724,depósito,2793.81,2025-03-11
1725,1725,depósito,4196.86,2025-03-27
1726,1726,depósito,4437.14,2025-03-13
1727,1727,transferência,3571.16,2025-04-27
1728,1728,saque,2362.82,2025-01-30
1729,1729,transferência,3248.89,2025-01-04
1730,1730,depósito,1096.80,2025-01-20
1731,1731,transferência,2793.60,2025-03-27
1732,1732,saque,583.64,2025-02-26
1733,1733,depósito,4516.23,2025-03-12
1734,1734,transferência,1923.44,2025-02-06
1735,1735,depósito,548.20,2025-03-12
1736,1736,saque,3495.02,2025-04-20
1737,1737,depósito,3352.06,2025-03-12
1738,1738,transferência,541.43,2025-05-04
1739,1739,depósito,615.21,2025-03-31
1740,1740,saque,4183.65,2025-04-08
1741,1741,transferência,2907.48,2025-03-03
1742,1742,depósito,2662.96,2025-04-14
1743,1743,depósito,721.93,2025-01-29
1744,1744,depósito,1044.35,2025-03-30
1745,1745,saque,3578.08,2025-03-17
1746,1746,transferência,2156.99,2025-01-08
1747,1747,depósito,2022.97,2025-01-30
1748,1748,transferência,3795.82,2025-01-16
1749,1749,saque,1932.41,2025-05-03
1750,1750,transferência,369.87,2025-02-17
1751,1751,saque,3715.83,2025-01-11
1752,1752,depósito,4599.37,2025-04-26
1753,1753,saque,4859.81,2025-05-02
1754,1754,depósito,1570.52,2025-01-27
1755,1755,saque,4277.50,2025-01-05
1756,1756,depósito,329.83,2025-04-14
1757,1757,saque,4463.75,2025-02-28
1758,1758,depósito,4025.45,2025-01-08
1759,1759,saque,115.14,2025-03-02
1760,1760,transferência,3370.60,2025-01-09
1761,1761,depósito,4619.33,2025-03-28
1762,1762,saque,3444.14,2025-01-17
1763,1763,depósito,4310.91,2025-02-16
1764,1764,depósito,3192.98,2025-03-15
1765,1765,saque,4549.45,2025-02-10
1766,1766,saque,3239.88,2025-02-21
1767,1767,saque,2519.72,2025-02-06
1768,1768,depósito,3873.61,2025-01-03
1769,1769,transferência,2451.92,2025-02-08
1770,1770,saque,3577.82,2025-04-22
1771,1771,depósito,2205.40,2025-04-28
1772,1772,transferência,3736.57,2025-03-07
1773,1773,transferência,4452.54,2025-02-13
1774,1774,transferência,3394.83,2025-04-13
1775,1775,depósito,4201.55,2025-02-18
1776,1776,transferência,2447.62,2025-03-16
1777,1777,saque,3044.45,2025-01-11
1778,1778,saque,280.81,2025-05-07
1779,1779,saque,2484.06,2025-04-11
1780,1780,depósito,1779.85,2025-03-10
1781,1781,saque,2649.83,2025-02-22
1782,1782,depósito,1850.17,2025-03-05
1783,1783,saque,4785.07,2025-05-04
1784,1784,saque,2333.81,2025-04-29
1785,1785,saque,3084.31,2025-01-12
1786,1786,depósito,2332.51,2025-02-14
1787,1787,transferência,4794.13,2025-02-19
1788,1788,saque,4190.10,2025-02-16
1789,1789,transferência,635.61,2025-01-25
1790,1790,transferência,3546.31,2025-01-17
1791,1791,saque,4384.87,2025-04-12
1792,1792,saque,4216.44,2025-02-20
1793,1793,depósito,1031.15,2025-03-06
1794,1794,transferência,1157.35,2025-04-19
1795,1795,depósito,2140.31,2025-04-02
1796,1796,transferência,2166.78,2025-04-13
1797,1797,saque,4222.75,2025-01-09
1798,1798,depósito,285.74,2025-04-05
1799,1799,saque,1617.53,2025-02-08
1800,1800,depósito,1864.30,2025-01-01
1801,1801,transferência,3198.92,2025-01-05
1802,1802,saque,1232.49,2025-02-22
1803,1803,depósito,4267.27,2025-03-21
1804,1804,depósito,3268.47,2025-03-14
1805,1805,saque,3808.98,2025-04-02
1806,1806,transferência,3946.13,2025-02-16
1807,1807,depósito,3438.12,2025-01-15
1808,1808,depósito,4527.74,2025-02-17
1809,1809,saque,1693.70,2025-04-25
1810,1810,saque,4444.87,2025-02-03
1811,1811,depósito,3207.18,2025-01-12
1812,1812,transferência,2530.23,2025-01-24
1813,1813,depósito,4233.06,2025-03-27
1814,1814,saque,3677.72,2025-04-19
1815,1815,transferência,1036.12,2025-03-25
1816,1816,depósito,1108.14,2025-04-16
1817,1817,depósito,4602.02,2025-02-03
1818,1818,depósito,107.87,2025-01-04
1819,1819,saque,4535.38,2025-01-23
1820,1820,transferência,3428.08,2025-05-01
1821,1821,saque,3197.19,2025-01-22
1822,1822,transferência,1929.03,2025-02-22
1823,1823,depósito,3673.04,2025-01-20
1824,1824,depósito,4936.39,2025-03-08
1825,1825,saque,3043.13,2025-01-16
1826,1826,depósito,710.29,2025-03-17
1827,1827,saque,1290.15,2025-05-06
1828,1828,depósito,4495.32,2025-03-14
1829,1829,saque,1887.62,2025-02-19
1830,1830,depósito,3989.03,2025-02-19
1831,1831,depósito,4189.54,2025-04-09
1832,1832,transferência,1177.67,2025-02-02
1833,1833,depósito,1396.22,2025-01-13
1834,1834,transferência,2239.08,2025-01-15
1835,1835,transferência,3544.96,2025-01-31
1836,1836,saque,4681.56,2025-02-11
1837,1837,saque,2526.91,2025-03-12
1838,1838,saque,2362.87,2025-02-13
1839,1839,transferência,4968.92,2025-02-19
1840,1840,transferência,4289.55,2025-02-26
1841,1841,depósito,465.24,2025-04-24
1842,1842,transferência,3242.60,2025-03-20
1843,1843,transferência,3281.71,2025-02-23
1844,1844,transferência,4355.17,2025-05-02
1845,1845,transferência,2750.41,2025-04-06
1846,1846,transferência,2232.81,2025-04-13
1847,1847,depósito,1412.62,2025-01-26
1848,1848,saque,3635.52,2025-03-19
1849,1849,depósito,412.67,2025-03-08
1850,1850,transferência,4635.41,2025-03-31
1851,1851,depósito,3579.96,2025-02-27
1852,1852,transferência,2786.35,2025-02-10
1853,1853,depósito,3369.84,2025-01-02
1854,1854,depósito,2244.71,2025-05-03
1855,1855,depósito,1206.22,2025-01-06
1856,1856,transferência,2784.95,2025-02-11
1857,1857,depósito,3862.85,2025-01-10
1858,1858,depósito,1145.44,2025-04-05
1859,1859,saque,4286.54,2025-04-26
1860,1860,transferência,1749.72,2025-04-18
1861,1861,saque,794.57,2025-03-06
1862,1862,saque,580.27,2025-02-22
1863,1863,depósito,2427.57,2025-04-27
1864,1864,saque,2283.00,2025-04-04
1865,1865,transferência,201.72,2025-04-18
1866,1866,saque,250.51,2025-04-02
1867,1867,transferência,3550.35,2025-04-02
1868,1868,transferência,259.47,2025-02-22
1869,1869,saque,3041.08,2025-03-03
1870,1870,saque,1130.31,2025-01-26
1871,1871,depósito,2865.09,2025-03-13
1872,1872,transferência,4166.12,2025-03-17
1873,1873,saque,1616.20,2025-04-27
1874,1874,depósito,2699.77,2025-05-01
1875,1875,depósito,331.90,2025-04-01
1876,1876,saque,3747.81,2025-04-19
1877,1877,transferência,4354.09,2025-03-08
1878,1878,depósito,3369.25,2025-01-14
1879,1879,depósito,3497.58,2025-03-06
1880,1880,transferência,3058.94,2025-05-06
1881,1881,transferência,4393.22,2025-01-14
1882,1882,saque,3605.13,2025-02-18
1883,1883,depósito,3646.58,2025-02-17
1884,1884,saque,1458.98,2025-01-22
1885,1885,saque,2299.21,2025-03-16
1886,1886,depósito,4973.62,2025-02-07
1887,1887,transferência,4409.13,2025-01-02
1888,1888,depósito,4202.32,2025-02-22
1889,1889,depósito,249.56,2025-02-13
1890,1890,depósito,2651.73,2025-01-08
1891,1891,transferência,2228.92,2025-03-27
1892,1892,saque,4019.61,2025-01-17
1893,1893,transferência,1124.89,2025-01-06
1894,1894,transferência,2154.94,2025-04-12
1895,1895,depósito,2473.13,2025-01-29
1896,1896,transferência,2655.37,2025-03-04
1897,1897,transferência,3094.00,2025-03-16
1898,1898,saque,2209.50,2025-04-12
1899,1899,depósito,414.50,2025-02-25
1900,1900,saque,3309.58,2025-02-01
1901,1901,saque,3803.19,2025-04-14
1902,1902,transferência,227.07,2025-04-06
1903,1903,depósito,4940.10,2025-03-13
1904,1904,depósito,2742.57,2025-03-11
1905,1905,depósito,3870.24,2025-05-06
1906,1906,saque,1667.16,2025-03-18
1907,1907,depósito,3250.56,2025-03-14
1908,1908,depósito,1709.40,2025-03-29
1909,1909,saque,1711.80,2025-03-19
1910,1910,transferência,4420.79,2025-03-18
1911,1911,transferência,2926.32,2025-03-27
1912,1912,transferência,2833.00,2025-01-11
1913,1913,saque,3289.65,2025-02-20
1914,1914,depósito,3961.13,2025-02-06
1915,1915,transferência,714.28,2025-01-09
1916,1916,transferência,4621.81,2025-01-31
1917,1917,depósito,3724.78,2025-03-13
1918,1918,depósito,1903.90,2025-02-23
1919,1919,saque,3470.88,2025-01-10
1920,1920,transferência,4724.76,2025-04-22
1921,1921,saque,3259.64,2025-04-30
1922,1922,saque,3181.31,2025-03-05
1923,1923,depósito,3060.94,2025-03-07
1924,1924,depósito,1423.53,2025-05-03
1925,1925,saque,3320.87,2025-01-02
1926,1926,transferência,1223.63,2025-03-03
1927,1927,transferência,4015.47,2025-02-28
1928,1928,depósito,2007.82,2025-03-26
1929,1929,transferência,4745.59,2025-03-26
1930,1930,saque,3535.57,2025-04-19
1931,1931,depósito,169.30,2025-02-01
1932,1932,saque,4485.76,2025-01-15
1933,1933,saque,4543.80,2025-04-17
1934,1934,depósito,4159.42,2025-01-29
1935,1935,saque,760.58,2025-04-04
1936,1936,transferência,1202.11,2025-01-15
1937,1937,depósito,3300.42,2025-05-07
1938,1938,depósito,1983.51,2025-03-05
1939,1939,depósito,1940.24,2025-05-02
1940,1940,depósito,1843.62,2025-01-01
1941,1941,saque,1325.12,2025-02-02
1942,1942,saque,1441.00,2025-05-03
1943,1943,depósito,2268.62,2025-04-16
1944,1944,saque,1462.53,2025-01-18
1945,1945,saque,1359.97,2025-03-09
1946,1946,transferência,3207.37,2025-04-01
1947,1947,saque,4027.94,2025-03-09
1948,1948,saque,2856.27,2025-02-26
1949,1949,depósito,2558.19,2025-04-18
1950,1950,saque,4141.07,2025-04-03
1951,1951,saque,1580.47,2025-04-26
1952,1952,transferência,1443.43,2025-03-11
1953,1953,transferência,4264.16,2025-01-02
1954,1954,depósito,94.90,2025-01-08
1955,1955,transferência,665.65,2025-02-09
1956,1956,transferência,2521.12,2025-04-13
1957,1957,depósito,3924.73,2025-02-03
1958,1958,depósito,4269.01,2025-03-27
1959,1959,saque,1324.54,2025-02-25
1960,1960,saque,2876.28,2025-02-23
1961,1961,saque,2169.63,2025-01-09
1962,1962,saque,1825.37,2025-02-01
1963,1963,transferência,4498.46,2025-01-13
1964,1964,transferência,799.08,2025-02-01
1965,1965,saque,635.95,2025-04-27
1966,1966,saque,1917.27,2025-04-30
1967,1967,depósito,4032.80,2025-01-28
1968,1968,saque,2959.30,2025-03-26
1969,1969,transferência,4113.65,2025-04-09
1970,1970,transferência,3444.92,2025-04-06
1971,1971,saque,863.98,2025-03-24
1972,1972,depósito,3681.81,2025-04-17
1973,1973,depósito,1467.82,2025-04-06
1974,1974,saque,4227.17,2025-04-20
1975,1975,saque,1454.66,2025-03-11
1976,1976,depósito,3699.34,2025-01-25
1977,1977,saque,2581.68,2025-03-09
1978,1978,transferência,4519.97,2025-04-12
1979,1979,transferência,2332.36,2025-01-22
1980,1980,depósito,3398.60,2025-04-14
1981,1981,transferência,1011.66,2025-01-01
1982,1982,transferência,4512.51,2025-04-10
1983,1983,depósito,698.88,2025-02-25
1984,1984,saque,4500.60,2025-04-09
1985,1985,transferência,4564.03,2025-03-30
1986,1986,transferência,4731.36,2025-02-16
1987,1987,depósito,1946.64,2025-01-08
1988,1988,saque,299.66,2025-03-29
1989,1989,saque,337.05,2025-03-30
1990,1990,transferência,4801.13,2025-01-01
1991,1991,saque,226.32,2025-03-03
1992,1992,depósito,2987.69,2025-05-02
1993,1993,saque,2555.40,2025-01-12
1994,1994,saque,1619.90,2025-04-13
1995,1995,saque,3190.02,2025-01-04
1996,1996,depósito,3629.71,2025-03-22
1997,1997,transferência,2120.76,2025-04-21
1998,1998,saque,3910.60,2025-04-02
1999,1999,depósito,4146.81,2025-02-28
2000,2000,transferência,242.54,2025-05-07
2001,2001,transferência,251.15,2025-01-27
2002,2002,depósito,631.36,2025-01-04
2003,2003,depósito,1818.35,2025-02-21
2004,2004,transferência,3755.31,2025-01-28
2005,2005,saque,635.92,2025-03-19
2006,2006,depósito,3220.02,2025-01-28
2007,2007,saque,2470.20,2025-02-05
2008,2008,depósito,2209.39,2025-05-01
2009,2009,depósito,4655.37,2025-03-20
2010,2010,transferência,165.43,2025-01-15
2011,2011,saque,2731.81,2025-02-06
2012,2012,transferência,66.39,2025-04-30
2013,2013,saque,907.35,2025-03-17
2014,2014,saque,2047.76,2025-01-30
2015,2015,transferência,1923.86,2025-04-24
2016,2016,transferência,4106.57,2025-03-07
2017,2017,saque,1486.93,2025-01-24
2018,2018,depósito,4165.66,2025-02-21
2019,2019,saque,951.39,2025-03-02
2020,2020,depósito,3722.83,2025-04-19
2021,2021,saque,4708.97,2025-02-25
2022,2022,saque,2145.90,2025-02-02
2023,2023,saque,3397.77,2025-03-08
2024,2024,depósito,3093.00,2025-05-07
2025,2025,transferência,1330.11,2025-01-05
2026,2026,transferência,1446.40,2025-01-15
2027,2027,transferência,4980.97,2025-04-09
2028,2028,depósito,2022.21,2025-04-17
2029,2029,depósito,2414.23,2025-02-02
2030,2030,depósito,4570.26,2025-02-15
2031,2031,depósito,3095.35,2025-03-25
2032,2032,transferência,806.35,2025-04-01
2033,2033,saque,1367.65,2025-01-05
2034,2034,transferência,4917.43,2025-01-27
2035,2035,depósito,4504.78,2025-05-07
2036,2036,transferência,2721.44,2025-03-15
2037,2037,saque,3891.78,2025-01-01
2038,2038,transferência,4966.18,2025-04-24
2039,2039,depósito,2834.84,2025-02-19
2040,2040,saque,2834.87,2025-01-25
